execution_id,family,strategy,pattern,severity,impact_score,loop_depth,is_inside_loop,relative_line_position,co_occurring_patterns,execution_count_at_line,avg_time_ms_at_line,total_time_ms_at_line,line_dominance,function_call_count,max_recursion_depth,source_lines,complexity_class,complexity_ordinal,execution_time_ms,peak_memory_bytes,total_suggestions
29965824-9cdc-4d3c-ad8c-7baf36c99820,mixed,mixed,unused_vars,low,3.0,0,False,0.6296,nested_loops|unused_vars,1,0.0,0.0,0.011494,0,0,27,O(n²),5,0.575,3673,3
29965824-9cdc-4d3c-ad8c-7baf36c99820,mixed,mixed,unused_vars,low,3.0,0,False,0.5926,nested_loops|unused_vars,1,0.001,0.001,0.011494,0,0,27,O(n²),5,0.575,3673,3
89b68ff1-0ccd-4012-aff6-9b617e7c097a,mixed,mixed,repeated_computation,medium,8.0,1,True,0.7727,nested_loops|repeated_computation,9,0.001,0.008,0.09,3,0,22,O(n^k),5,0.7,3325,3
89b68ff1-0ccd-4012-aff6-9b617e7c097a,mixed,mixed,nested_loops,low,6.0,2,True,0.3636,nested_loops|repeated_computation,0,0.0,0.0,0.0,3,0,22,O(n^k),5,0.7,3325,3
89b68ff1-0ccd-4012-aff6-9b617e7c097a,mixed,mixed,nested_loops,low,6.0,2,True,0.6364,nested_loops|repeated_computation,0,0.0,0.0,0.0,3,0,22,O(n^k),5,0.7,3325,3
f2cc8fde-558b-4b3b-a9c3-525ee1edfd90,mixed,mixed,repeated_computation,medium,8.0,1,True,0.8387,nested_loops|repeated_computation|unused_vars,9,0.001,0.007,0.086538,3,0,31,O(n^k),5,0.733,3625,7
f2cc8fde-558b-4b3b-a9c3-525ee1edfd90,mixed,mixed,nested_loops,low,6.0,2,True,0.5484,nested_loops|repeated_computation|unused_vars,0,0.0,0.0,0.0,3,0,31,O(n^k),5,0.733,3625,7
f2cc8fde-558b-4b3b-a9c3-525ee1edfd90,mixed,mixed,nested_loops,low,6.0,2,True,0.7419,nested_loops|repeated_computation|unused_vars,0,0.0,0.0,0.0,3,0,31,O(n^k),5,0.733,3625,7
f2cc8fde-558b-4b3b-a9c3-525ee1edfd90,mixed,mixed,unused_vars,low,3.0,0,False,0.0323,nested_loops|repeated_computation|unused_vars,0,0.0,0.0,0.0,3,0,31,O(n^k),5,0.733,3625,7
f2cc8fde-558b-4b3b-a9c3-525ee1edfd90,mixed,mixed,unused_vars,low,3.0,0,False,0.2581,nested_loops|repeated_computation|unused_vars,1,0.001,0.001,0.009615,3,0,31,O(n^k),5,0.733,3625,7
f2cc8fde-558b-4b3b-a9c3-525ee1edfd90,mixed,mixed,unused_vars,low,3.0,0,False,0.2903,nested_loops|repeated_computation|unused_vars,1,0.001,0.001,0.009615,3,0,31,O(n^k),5,0.733,3625,7
f2cc8fde-558b-4b3b-a9c3-525ee1edfd90,mixed,mixed,unused_vars,low,3.0,0,False,0.3226,nested_loops|repeated_computation|unused_vars,1,0.001,0.001,0.009615,3,0,31,O(n^k),5,0.733,3625,7
2ba1b16c-2c28-4164-85e8-b94f2a2e4a9b,mixed,mixed,unused_vars,low,3.0,0,False,0.0455,unused_vars,0,0.0,0.0,0.0,0,0,22,O(log n),2,0.116,3748,4
2ba1b16c-2c28-4164-85e8-b94f2a2e4a9b,mixed,mixed,unused_vars,low,3.0,0,False,0.3636,unused_vars,1,0.001,0.001,0.058824,0,0,22,O(log n),2,0.116,3748,4
2ba1b16c-2c28-4164-85e8-b94f2a2e4a9b,mixed,mixed,unused_vars,low,3.0,0,False,0.4091,unused_vars,1,0.001,0.001,0.058824,0,0,22,O(log n),2,0.116,3748,4
2ba1b16c-2c28-4164-85e8-b94f2a2e4a9b,mixed,mixed,unused_vars,low,3.0,0,False,0.4545,unused_vars,1,0.001,0.001,0.058824,0,0,22,O(log n),2,0.116,3748,4
f87291c8-3ebe-4527-a937-9d7771626be2,mixed,mixed,repeated_computation,medium,8.0,1,True,0.619,repeated_computation,8,0.003,0.028,0.131148,3,0,21,O(n²),5,0.459,3255,1
e5c038b4-29bb-4150-950b-53eadf7937ac,mixed,mixed,repeated_computation,medium,8.0,1,True,0.7241,repeated_computation|unused_vars,8,0.008,0.068,0.121212,3,0,29,O(n²),5,1.441,3809,6
e5c038b4-29bb-4150-950b-53eadf7937ac,mixed,mixed,unused_vars,low,3.0,0,False,0.1724,repeated_computation|unused_vars,1,0.003,0.003,0.015152,3,0,29,O(n²),5,1.441,3809,6
e5c038b4-29bb-4150-950b-53eadf7937ac,mixed,mixed,unused_vars,low,3.0,0,False,0.2069,repeated_computation|unused_vars,1,0.002,0.002,0.015152,3,0,29,O(n²),5,1.441,3809,6
e5c038b4-29bb-4150-950b-53eadf7937ac,mixed,mixed,unused_vars,low,3.0,0,False,0.2414,repeated_computation|unused_vars,1,0.003,0.003,0.015152,3,0,29,O(n²),5,1.441,3809,6
e5c038b4-29bb-4150-950b-53eadf7937ac,mixed,mixed,unused_vars,low,3.0,0,False,0.2759,repeated_computation|unused_vars,1,0.002,0.002,0.015152,3,0,29,O(n²),5,1.441,3809,6
e5c038b4-29bb-4150-950b-53eadf7937ac,mixed,mixed,unused_vars,low,3.0,0,False,0.3103,repeated_computation|unused_vars,1,0.001,0.001,0.015152,3,0,29,O(n²),5,1.441,3809,6
e41f51d6-887e-42a3-a03c-244ea492ff01,mixed,mixed,unused_vars,low,3.0,0,False,0.3462,unused_vars,1,0.0,0.0,0.047619,0,0,26,O(n²),5,0.146,4001,5
e41f51d6-887e-42a3-a03c-244ea492ff01,mixed,mixed,unused_vars,low,3.0,0,False,0.2692,unused_vars,1,0.002,0.002,0.047619,0,0,26,O(n²),5,0.146,4001,5
e41f51d6-887e-42a3-a03c-244ea492ff01,mixed,mixed,unused_vars,low,3.0,0,False,0.2308,unused_vars,1,0.001,0.001,0.047619,0,0,26,O(n²),5,0.146,4001,5
e41f51d6-887e-42a3-a03c-244ea492ff01,mixed,mixed,unused_vars,low,3.0,0,False,0.1923,unused_vars,1,0.001,0.001,0.047619,0,0,26,O(n²),5,0.146,4001,5
e41f51d6-887e-42a3-a03c-244ea492ff01,mixed,mixed,unused_vars,low,3.0,0,False,0.3077,unused_vars,1,0.001,0.001,0.047619,0,0,26,O(n²),5,0.146,4001,5
0a9f4b62-3426-4dad-9d0b-5d43938b9c1f,mixed,mixed,unused_vars,low,3.0,0,False,0.7667,unused_vars,1,0.002,0.002,0.029412,0,0,30,O(log n),2,0.709,4383,3
0a9f4b62-3426-4dad-9d0b-5d43938b9c1f,mixed,mixed,unused_vars,low,3.0,0,False,0.7333,unused_vars,1,0.001,0.001,0.029412,0,0,30,O(log n),2,0.709,4383,3
0a9f4b62-3426-4dad-9d0b-5d43938b9c1f,mixed,mixed,unused_vars,low,3.0,0,False,0.7,unused_vars,1,0.002,0.002,0.029412,0,0,30,O(log n),2,0.709,4383,3
86cbb6e4-e81d-4a20-a011-374a5b3b1242,mixed,mixed,unused_vars,low,3.0,0,False,0.4286,unused_vars,1,0.001,0.001,0.043478,0,0,21,O(n^k),5,0.159,3942,3
86cbb6e4-e81d-4a20-a011-374a5b3b1242,mixed,mixed,unused_vars,low,3.0,0,False,0.2381,unused_vars,1,0.002,0.002,0.043478,0,0,21,O(n^k),5,0.159,3942,3
86cbb6e4-e81d-4a20-a011-374a5b3b1242,mixed,mixed,unused_vars,low,3.0,0,False,0.381,unused_vars,1,0.001,0.001,0.043478,0,0,21,O(n^k),5,0.159,3942,3
fdd9939b-8f10-489c-89a4-4640dc034b31,mixed,mixed,nested_loops,low,6.0,2,True,0.8148,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,27,O(n²),5,0.332,4130,3
fdd9939b-8f10-489c-89a4-4640dc034b31,mixed,mixed,unused_vars,low,3.0,0,False,0.6296,nested_loops|unused_vars,1,0.0,0.0,0.020408,0,0,27,O(n²),5,0.332,4130,3
fdd9939b-8f10-489c-89a4-4640dc034b31,mixed,mixed,unused_vars,low,3.0,0,False,0.5926,nested_loops|unused_vars,1,0.001,0.001,0.020408,0,0,27,O(n²),5,0.332,4130,3
5ff662df-a154-43d8-ab03-ca0db04aa92a,mixed,mixed,unused_vars,low,3.0,0,False,0.0417,unused_vars,0,0.0,0.0,0.0,0,0,24,O(n³),6,0.134,4079,4
5ff662df-a154-43d8-ab03-ca0db04aa92a,mixed,mixed,unused_vars,low,3.0,0,False,0.3333,unused_vars,1,0.001,0.001,0.052632,0,0,24,O(n³),6,0.134,4079,4
5ff662df-a154-43d8-ab03-ca0db04aa92a,mixed,mixed,unused_vars,low,3.0,0,False,0.375,unused_vars,1,0.001,0.001,0.052632,0,0,24,O(n³),6,0.134,4079,4
5ff662df-a154-43d8-ab03-ca0db04aa92a,mixed,mixed,unused_vars,low,3.0,0,False,0.4167,unused_vars,1,0.001,0.001,0.052632,0,0,24,O(n³),6,0.134,4079,4
5cf4d364-beb0-4e60-a1ea-77907ed3d1a2,mixed,mixed,nested_loops,low,6.0,2,True,0.3636,nested_loops,0,0.0,0.0,0.0,0,0,22,O(n²),5,0.276,3910,1
32a7ad92-1aa6-4e54-bbcd-f779b94c38e7,mixed,mixed,nested_loops,low,6.0,2,True,0.5333,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,30,O(n²),5,0.324,4201,6
32a7ad92-1aa6-4e54-bbcd-f779b94c38e7,mixed,mixed,unused_vars,low,3.0,0,False,0.3,nested_loops|unused_vars,1,0.0,0.0,0.022727,0,0,30,O(n²),5,0.324,4201,6
32a7ad92-1aa6-4e54-bbcd-f779b94c38e7,mixed,mixed,unused_vars,low,3.0,0,False,0.2333,nested_loops|unused_vars,1,0.001,0.001,0.022727,0,0,30,O(n²),5,0.324,4201,6
32a7ad92-1aa6-4e54-bbcd-f779b94c38e7,mixed,mixed,unused_vars,low,3.0,0,False,0.2,nested_loops|unused_vars,1,0.001,0.001,0.022727,0,0,30,O(n²),5,0.324,4201,6
32a7ad92-1aa6-4e54-bbcd-f779b94c38e7,mixed,mixed,unused_vars,low,3.0,0,False,0.1667,nested_loops|unused_vars,1,0.001,0.001,0.022727,0,0,30,O(n²),5,0.324,4201,6
32a7ad92-1aa6-4e54-bbcd-f779b94c38e7,mixed,mixed,unused_vars,low,3.0,0,False,0.2667,nested_loops|unused_vars,1,0.001,0.001,0.022727,0,0,30,O(n²),5,0.324,4201,6
ccbceb43-7fd7-4df2-9656-4d895c9fad3c,mixed,mixed,nested_loops,low,6.0,2,True,0.2647,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,34,O(n²),5,0.377,4583,4
ccbceb43-7fd7-4df2-9656-4d895c9fad3c,mixed,mixed,unused_vars,low,3.0,0,False,0.7941,nested_loops|unused_vars,1,0.0,0.0,0.017544,0,0,34,O(n²),5,0.377,4583,4
ccbceb43-7fd7-4df2-9656-4d895c9fad3c,mixed,mixed,unused_vars,low,3.0,0,False,0.7647,nested_loops|unused_vars,1,0.0,0.0,0.017544,0,0,34,O(n²),5,0.377,4583,4
ccbceb43-7fd7-4df2-9656-4d895c9fad3c,mixed,mixed,unused_vars,low,3.0,0,False,0.7353,nested_loops|unused_vars,1,0.001,0.001,0.017544,0,0,34,O(n²),5,0.377,4583,4
d3b78711-1088-48d1-ab72-4485787268f8,mixed,mixed,unused_vars,low,3.0,0,False,0.6,unused_vars,1,0.001,0.001,0.041667,0,0,15,O(log n),2,0.15,3663,3
d3b78711-1088-48d1-ab72-4485787268f8,mixed,mixed,unused_vars,low,3.0,0,False,0.3333,unused_vars,1,0.001,0.001,0.041667,0,0,15,O(log n),2,0.15,3663,3
d3b78711-1088-48d1-ab72-4485787268f8,mixed,mixed,unused_vars,low,3.0,0,False,0.5333,unused_vars,1,0.001,0.001,0.041667,0,0,15,O(log n),2,0.15,3663,3
3dfd303d-523b-45e9-a4e7-3303ceba3091,mixed,mixed,nested_loops,low,6.0,2,True,0.7619,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,21,O(n²),5,0.351,3855,3
3dfd303d-523b-45e9-a4e7-3303ceba3091,mixed,mixed,unused_vars,low,3.0,0,False,0.5238,nested_loops|unused_vars,1,0.001,0.001,0.02,0,0,21,O(n²),5,0.351,3855,3
3dfd303d-523b-45e9-a4e7-3303ceba3091,mixed,mixed,unused_vars,low,3.0,0,False,0.4762,nested_loops|unused_vars,1,0.001,0.001,0.02,0,0,21,O(n²),5,0.351,3855,3
0534be55-ad88-4fcd-bf3c-0c611198e7d7,pathological,aggressive_prune,dead_code,medium,7.0,0,False,0.3684,dead_code,0,0.0,0.0,0.0,4,0,19,O(1),1,0.105,3352,4
0534be55-ad88-4fcd-bf3c-0c611198e7d7,pathological,aggressive_prune,dead_code,medium,7.0,0,False,0.5263,dead_code,0,0.0,0.0,0.0,4,0,19,O(1),1,0.105,3352,4
0534be55-ad88-4fcd-bf3c-0c611198e7d7,pathological,aggressive_prune,dead_code,medium,7.0,0,False,0.6842,dead_code,0,0.0,0.0,0.0,4,0,19,O(1),1,0.105,3352,4
0534be55-ad88-4fcd-bf3c-0c611198e7d7,pathological,aggressive_prune,dead_code,medium,7.0,0,False,0.7895,dead_code,0,0.0,0.0,0.0,4,0,19,O(1),1,0.105,3352,4
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,dead_code,medium,7.0,0,False,0.5556,dead_code|unused_vars,0,0.0,0.0,0.0,4,0,27,O(1),1,0.141,3906,9
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,dead_code,medium,7.0,0,False,0.6667,dead_code|unused_vars,0,0.0,0.0,0.0,4,0,27,O(1),1,0.141,3906,9
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,dead_code,medium,7.0,0,False,0.7778,dead_code|unused_vars,0,0.0,0.0,0.0,4,0,27,O(1),1,0.141,3906,9
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,dead_code,medium,7.0,0,False,0.8519,dead_code|unused_vars,0,0.0,0.0,0.0,4,0,27,O(1),1,0.141,3906,9
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.1852,dead_code|unused_vars,1,0.001,0.001,0.083333,4,0,27,O(1),1,0.141,3906,9
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2222,dead_code|unused_vars,1,0.001,0.001,0.083333,4,0,27,O(1),1,0.141,3906,9
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2593,dead_code|unused_vars,1,0.001,0.001,0.083333,4,0,27,O(1),1,0.141,3906,9
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2963,dead_code|unused_vars,1,0.001,0.001,0.083333,4,0,27,O(1),1,0.141,3906,9
95e0a277-3424-46c3-a5f7-8c3c29eca5b1,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.3333,dead_code|unused_vars,1,0.001,0.001,0.083333,4,0,27,O(1),1,0.141,3906,9
13cebf6c-1495-4836-b431-8620c2597906,pathological,aggressive_prune,nested_loops,high,18.0,3,True,0.5333,nested_loops,0,0.0,0.0,0.0,0,0,15,O(n),3,51.921,3500,7
13cebf6c-1495-4836-b431-8620c2597906,pathological,aggressive_prune,nested_loops,high,18.0,4,True,0.6,nested_loops,0,0.0,0.0,0.0,0,0,15,O(n),3,51.921,3500,7
13cebf6c-1495-4836-b431-8620c2597906,pathological,aggressive_prune,nested_loops,high,18.0,5,True,0.6667,nested_loops,0,0.0,0.0,0.0,0,0,15,O(n),3,51.921,3500,7
13cebf6c-1495-4836-b431-8620c2597906,pathological,aggressive_prune,nested_loops,high,18.0,6,True,0.7333,nested_loops,0,0.0,0.0,0.0,0,0,15,O(n),3,51.921,3500,7
13cebf6c-1495-4836-b431-8620c2597906,pathological,aggressive_prune,nested_loops,high,18.0,7,True,0.8,nested_loops,0,0.0,0.0,0.0,0,0,15,O(n),3,51.921,3500,7
13cebf6c-1495-4836-b431-8620c2597906,pathological,aggressive_prune,nested_loops,high,18.0,8,True,0.8667,nested_loops,0,0.0,0.0,0.0,0,0,15,O(n),3,51.921,3500,7
13cebf6c-1495-4836-b431-8620c2597906,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.4667,nested_loops,0,0.0,0.0,0.0,0,0,15,O(n),3,51.921,3500,7
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,nested_loops,high,18.0,3,True,0.6957,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,nested_loops,high,18.0,4,True,0.7391,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,nested_loops,high,18.0,5,True,0.7826,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,nested_loops,high,18.0,6,True,0.8261,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,nested_loops,high,18.0,7,True,0.8696,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,nested_loops,high,18.0,8,True,0.913,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.6522,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.3913,nested_loops|unused_vars,1,0.001,0.001,0.000244,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2174,nested_loops|unused_vars,1,0.001,0.001,0.000244,0,0,23,O(n),3,55.851,3751,10
ee623887-80a0-4ee5-bf85-20bae6e95136,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.3478,nested_loops|unused_vars,1,0.001,0.001,0.000244,0,0,23,O(n),3,55.851,3751,10
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,nested_loops,high,18.0,3,True,0.3103,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,nested_loops,high,18.0,4,True,0.3448,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,nested_loops,high,18.0,5,True,0.3793,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,nested_loops,high,18.0,6,True,0.4138,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,nested_loops,high,18.0,7,True,0.4483,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,nested_loops,high,18.0,8,True,0.4828,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.2759,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,hot_loop,medium,10.0,8,True,0.4828,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,nested_loops,low,6.0,2,True,0.8276,hot_loop|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.6552,hot_loop|nested_loops|unused_vars,1,0.0,0.0,0.000242,0,0,29,O(n),3,51.472,3943,11
fea34a7d-e421-4019-b971-4f9a6a77193f,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.6207,hot_loop|nested_loops|unused_vars,1,0.001,0.001,0.000242,0,0,29,O(n),3,51.472,3943,11
45cf8697-5ccb-4715-a23d-eaf9ad72f296,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2368,unused_vars,1,0.0,0.0,0.019608,4,0,38,O(n³),6,0.383,3811,5
45cf8697-5ccb-4715-a23d-eaf9ad72f296,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.1842,unused_vars,1,0.001,0.001,0.019608,4,0,38,O(n³),6,0.383,3811,5
45cf8697-5ccb-4715-a23d-eaf9ad72f296,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.1579,unused_vars,1,0.001,0.001,0.019608,4,0,38,O(n³),6,0.383,3811,5
45cf8697-5ccb-4715-a23d-eaf9ad72f296,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.1316,unused_vars,1,0.001,0.001,0.019608,4,0,38,O(n³),6,0.383,3811,5
45cf8697-5ccb-4715-a23d-eaf9ad72f296,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2105,unused_vars,1,0.001,0.001,0.019608,4,0,38,O(n³),6,0.383,3811,5
e5e9c5d0-0be3-4bdd-904f-d27e2e541777,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.8333,unused_vars,1,0.0,0.0,0.015625,4,0,42,O(n^k),5,0.419,3769,3
e5e9c5d0-0be3-4bdd-904f-d27e2e541777,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.8095,unused_vars,1,0.001,0.001,0.015625,4,0,42,O(n^k),5,0.419,3769,3
e5e9c5d0-0be3-4bdd-904f-d27e2e541777,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.7857,unused_vars,1,0.001,0.001,0.015625,4,0,42,O(n^k),5,0.419,3769,3
924aa269-949f-4a11-89d1-1da0231857d4,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.6364,nested_loops|repeated_computation,0,0.0,0.0,0.0,0,0,11,O(n),3,2.079,3708,2
924aa269-949f-4a11-89d1-1da0231857d4,pathological,aggressive_prune,repeated_computation,medium,8.0,2,True,0.8182,nested_loops|repeated_computation,196,0.002,0.306,0.496203,0,0,11,O(n),3,2.079,3708,2
8e84ccb4-e036-421d-a6ba-931dade6a627,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.7895,nested_loops|repeated_computation|unused_vars,0,0.0,0.0,0.0,0,0,19,O(n),3,2.358,3959,5
8e84ccb4-e036-421d-a6ba-931dade6a627,pathological,aggressive_prune,repeated_computation,medium,8.0,2,True,0.8947,nested_loops|repeated_computation|unused_vars,196,0.002,0.325,0.49,0,0,19,O(n),3,2.358,3959,5
8e84ccb4-e036-421d-a6ba-931dade6a627,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.4737,nested_loops|repeated_computation|unused_vars,1,0.001,0.001,0.0025,0,0,19,O(n),3,2.358,3959,5
8e84ccb4-e036-421d-a6ba-931dade6a627,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2632,nested_loops|repeated_computation|unused_vars,1,0.001,0.001,0.0025,0,0,19,O(n),3,2.358,3959,5
8e84ccb4-e036-421d-a6ba-931dade6a627,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.4211,nested_loops|repeated_computation|unused_vars,1,0.001,0.001,0.0025,0,0,19,O(n),3,2.358,3959,5
d27cdbec-d6e0-4875-b4c0-6bb7778f38c7,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.32,nested_loops|repeated_computation|unused_vars,0,0.0,0.0,0.0,0,0,25,O(n²),5,2.234,4151,5
d27cdbec-d6e0-4875-b4c0-6bb7778f38c7,pathological,aggressive_prune,repeated_computation,medium,8.0,2,True,0.4,nested_loops|repeated_computation|unused_vars,196,0.001,0.293,0.460094,0,0,25,O(n²),5,2.234,4151,5
d27cdbec-d6e0-4875-b4c0-6bb7778f38c7,pathological,aggressive_prune,nested_loops,low,6.0,2,True,0.8,nested_loops|repeated_computation|unused_vars,0,0.0,0.0,0.0,0,0,25,O(n²),5,2.234,4151,5
d27cdbec-d6e0-4875-b4c0-6bb7778f38c7,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.6,nested_loops|repeated_computation|unused_vars,1,0.0,0.0,0.002347,0,0,25,O(n²),5,2.234,4151,5
d27cdbec-d6e0-4875-b4c0-6bb7778f38c7,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.56,nested_loops|repeated_computation|unused_vars,1,0.001,0.001,0.002347,0,0,25,O(n²),5,2.234,4151,5
7240727c-1c92-4848-93da-5dd59aa2ffd5,pathological,aggressive_prune,nested_loops,high,18.0,3,True,0.5789,nested_loops,0,0.0,0.0,0.0,0,0,19,O(n²),5,7.917,3216,3
7240727c-1c92-4848-93da-5dd59aa2ffd5,pathological,aggressive_prune,nested_loops,high,18.0,4,True,0.6842,nested_loops,0,0.0,0.0,0.0,0,0,19,O(n²),5,7.917,3216,3
7240727c-1c92-4848-93da-5dd59aa2ffd5,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.4737,nested_loops,0,0.0,0.0,0.0,0,0,19,O(n²),5,7.917,3216,3
57a3902e-6a77-4593-af77-5a219f72b3f7,pathological,aggressive_prune,nested_loops,high,18.0,3,True,0.7037,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,27,O(n²),5,10.06,3770,8
57a3902e-6a77-4593-af77-5a219f72b3f7,pathological,aggressive_prune,nested_loops,high,18.0,4,True,0.7778,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,27,O(n²),5,10.06,3770,8
57a3902e-6a77-4593-af77-5a219f72b3f7,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.6296,nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,27,O(n²),5,10.06,3770,8
57a3902e-6a77-4593-af77-5a219f72b3f7,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.1852,nested_loops|unused_vars,1,0.001,0.001,0.000637,0,0,27,O(n²),5,10.06,3770,8
57a3902e-6a77-4593-af77-5a219f72b3f7,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2222,nested_loops|unused_vars,1,0.001,0.001,0.000637,0,0,27,O(n²),5,10.06,3770,8
57a3902e-6a77-4593-af77-5a219f72b3f7,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2593,nested_loops|unused_vars,1,0.001,0.001,0.000637,0,0,27,O(n²),5,10.06,3770,8
57a3902e-6a77-4593-af77-5a219f72b3f7,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2963,nested_loops|unused_vars,1,0.001,0.001,0.000637,0,0,27,O(n²),5,10.06,3770,8
57a3902e-6a77-4593-af77-5a219f72b3f7,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.3333,nested_loops|unused_vars,1,0.0,0.0,0.000637,0,0,27,O(n²),5,10.06,3770,8
